 TICKER,DATE,DATE FORMATTED,SHARES MLN,SHARES
NCLH,2015,2015-12-31,230.1535,230153500
NCLH,2014,2014-12-31,212.6986,212698600
NCLH,2013,2013-12-31,210.9142,210914200
NCLH,2012,2012-12-31,200.4681,200468100
NCLH,2011,2011-12-31,200.4681,200468100
NCLH,2010,2010-12-31,200.4681,200468100
NCLH,2009,2009-12-31,200.4681,200468100
EXEL,2022,2022-12-31,325.0660,325066000
EXEL,2021,2021-12-31,322.0220,322022000
EXEL,2020,2020-12-31,309.1160,309116000
EXEL,2019,2019-12-31,315.0300,315030000
EXEL,2018,2018-12-31,312.4430,312443000
EXEL,2017,2017-12-31,313.3420,313342000
EXEL,2016,2016-12-31,256.3190,256319000.00000003
EXEL,2015,2015-12-31,227.4490,227449000
EXEL,2014,2014-12-31,193.3230,193323000
EXEL,2013,2013-12-31,183.8610,183861000
EXEL,2012,2012-12-31,166.3540,166354000
EXEL,2011,2011-12-31,129.1450,129145000.00000001
EXEL,2010,2010-12-31,108.3730,108373000
EXEL,2009,2009-12-31,107.3360,107336000
EXEL,2008,2008-12-31,105.2940,105294000
EXEL,2007,2007-12-31,98.5510,98551000
EXEL,2006,2006-12-31,84.1780,84178000
EXEL,2005,2005-12-31,79.5400,79540000
EXEL,2004,2004-12-31,72.1700,72170000
EXEL,2003,2003-12-31,70.9940,70994000
EXEL,2002,2002-12-31,56.4830,56483000
EXEL,2001,2001-12-31,47.7500,47750000
EXEL,2000,2000-12-31,41.1790,41179000
KGC,2022,2022-12-31,1312.6720,1312672000
KGC,2021,2021-12-31,1261.2000,1261200000
KGC,2020,2020-12-31,1258.1000,1258100000
KGC,2019,2019-12-31,1264.2760,1264276000
KGC,2018,2018-12-31,1250.4000,1250400000
KGC,2017,2017-12-31,1258.5000,1258500000
KGC,2016,2016-12-31,1245.0000,1245000000
KGC,2015,2015-12-31,1146.3000,1146300000
KGC,2014,2014-12-31,1144.6000,1144600000
KGC,2013,2013-12-31,1143.3000,1143300000
KGC,2012,2012-12-31,1140.0000,1140000000
KGC,2011,2011-12-31,1137.5000,1137500000
KGC,2010,2010-12-31,1136.3000,1136300000
KGC,2009,2009-12-31,706.3000,706300000
KGC,2008,2008-12-31,659.4000,659400000
KGC,2007,2007-12-31,566.1000,566100000
KGC,2006,2006-12-31,362.7000,362700000
KGC,2005,2005-12-31,345.2000,345200000
KGC,2004,2004-12-31,346.0000,346000000
KGC,2003,2003-12-31,343.0000,343000000
KGC,2002,2002-12-31,117.8000,117800000
KGC,2001,2001-12-31,111.1000,111100000
KGC,2000,2000-12-31,99.4000,99400000
KGC,1999,1999-12-31,100.0000,100000000
KGC,1998,1998-12-31,78.2000,78200000
KGC,1997,1997-12-31,41.7000,41700000
KGC,1996,1996-12-31,43.1000,43100000
KGC,1995,1995-12-31,38.7000,38700000
KGC,1994,1994-12-31,33.2000,33200000.000000004
KGC,1993,1993-12-31,16.6667,16666699.999999998
KGC,1992,1992-12-31,3.8889,3888900
KGC,1991,1991-12-31,3.9394,3939400
KGC,1990,1990-12-31,3.9394,3939400
KGC,1989,1989-12-31,3.9394,3939400
KGC,1988,1988-12-31,3.9394,3939400
KGC,1987,1987-12-31,3.9394,3939400
KGC,1986,1986-12-31,3.9394,3939400
KGC,1985,1985-12-31,3.9394,3939400
PHI,2022,2022-12-31,216.3684,216368400
PHI,2021,2021-12-31,216.5570,216557000
PHI,2020,2020-12-31,216.4524,216452400
PHI,2019,2019-12-31,217.0103,217010300
PHI,2018,2018-12-31,216.8912,216891200
PHI,2017,2017-12-31,216.6532,216653200
PHI,2016,2016-12-31,217.1027,217102700
PHI,2015,2015-12-31,216.5793,216579300
PHI,2014,2014-12-31,216.4802,216480200
PHI,2013,2013-12-31,216.4560,216456000
PHI,2012,2012-12-31,216.0550,216055000
PHI,2011,2011-12-31,186.7970,186797000
PHI,2010,2010-12-31,188.9826,188982600
PHI,2009,2009-12-31,188.3870,188387000
PHI,2008,2008-12-31,197.0539,197053900
PHI,2007,2007-12-31,188.6320,188632000
PHI,2006,2006-12-31,183.1310,183131000
PHI,2005,2005-12-31,170.9640,170964000
PHI,2004,2004-12-31,169.5720,169572000
PHI,2003,2003-12-31,169.3930,169393000
PHI,2002,2002-12-31,169.3840,169384000
PHI,2001,2001-12-31,168.4980,168498000
PHI,2000,2000-12-31,165.7700,165770000
PHI,1999,1999-12-31,119.0000,119000000
PHI,1998,1998-12-31,108.6000,108600000
PHI,1997,1997-12-31,136.0976,136097600
PHI,1996,1996-12-31,136.0000,136000000
PHI,1995,1995-12-31,133.9024,133902400
PHI,1994,1994-12-31,124.0909,124090900
RXDX,2022,2022-12-31,41.2186,41218600
RXDX,2021,2021-12-31,38.9168,38916800
RXDX,2020,2020-12-31,26.9849,26984900
RXDX,2019,2019-12-31,1.0000,1000000
RXDX,2017,2017-12-31,56.2580,56258000
RXDX,2016,2016-12-31,41.7280,41728000
RXDX,2015,2015-12-31,32.3430,32343000.000000004
RXDX,2014,2014-12-31,20.4656,20465600
RXDX,2013,2013-12-31,3.7119,3711900
RXDX,2012,2012-12-31,0.0800,80000
VRT,2022,2022-12-31,377.4440,377444000
VRT,2021,2021-12-31,372.1902,372190200
VRT,2020,2020-12-31,345.1368,345136800
VRT,2019,2019-12-31,86.2500,86250000
VRT,2018,2018-12-31,86.2500,86250000
VRT,2017,2017-12-31,17.2500,17250000
GWRE,2022,2022-12-31,83.3210,83321000
GWRE,2021,2021-12-31,83.2257,83225700
GWRE,2020,2020-12-31,83.6133,83613300
GWRE,2019,2019-12-31,82.3609,82360900
GWRE,2018,2018-12-31,82.2100,82210000
GWRE,2017,2017-12-31,75.1874,75187400
GWRE,2016,2016-12-31,73.2935,73293500
GWRE,2015,2015-12-31,71.2429,71242900
GWRE,2014,2014-12-31,69.3167,69316700
GWRE,2013,2013-12-31,58.6494,58649400
GWRE,2012,2012-12-31,61.1853,61185300
GWRE,2011,2011-12-31,46.5112,46511200
GWRE,2010,2010-12-31,46.5112,46511200
NE,2022,2022-12-31,72.6670,72667000
NE,2021,2021-12-31,72.6670,72667000
NE,2020,2020-12-31,251.0790,251079000
NE,2019,2019-12-31,249.1980,249198000
NE,2018,2018-12-31,246.7930,246793000
NE,2017,2017-12-31,244.9700,244970000
NE,2016,2016-12-31,243.2380,243238000
NE,2015,2015-12-31,241.9700,241970000
NE,2014,2014-12-31,253.8420,253842000
NE,2013,2013-12-31,253.3570,253357000
NE,2012,2012-12-31,252.6570,252657000
NE,2011,2011-12-31,251.5800,251580000
NE,2010,2010-12-31,252.5130,252513000
NE,2009,2009-12-31,257.9130,257913000
NE,2008,2008-12-31,264.7460,264745999.99999997
NE,2007,2007-12-31,267.4622,267462200
NE,2006,2006-12-31,135.4065,135406500
NE,2005,2005-12-31,136.6482,136648200
NE,2004,2004-12-31,132.9174,132917399.99999999
NE,2003,2003-12-31,132.3925,132392500.00000001
NE,2002,2002-12-31,132.8459,132845900
NE,2001,2001-12-31,264.1060,264106000
NE,2000,2000-12-31,267.5560,267555999.99999997
NE,1999,1999-12-31,265.2632,265263199.99999997
NE,1998,1998-12-31,260.8000,260800000
NE,1997,1997-12-31,268.0000,268000000
NE,1996,1996-12-31,249.4737,249473700
NE,1995,1995-12-31,160.0000,160000000
NE,1994,1994-12-31,100.0000,100000000
NE,1993,1993-12-31,68.3333,68333300
NE,1992,1992-12-31,68.0000,68000000
NE,1991,1991-12-31,66.6667,66666700.00000001
NE,1990,1990-12-31,42.5000,42500000
NE,1989,1989-12-31,43.3333,43333300
NE,1988,1988-12-31,40.6420,40642000
NE,1987,1987-12-31,22.5740,22574000
NE,1986,1986-12-31,22.5460,22546000
NE,1985,1985-12-31,22.5460,22546000
RUN,2022,2022-12-31,220.8500,220850000
RUN,2021,2021-12-31,207.4180,207418000
RUN,2020,2020-12-31,192.5970,192597000
RUN,2019,2019-12-31,124.5500,124550000
RUN,2018,2018-12-31,112.2790,112279000
RUN,2017,2017-12-31,109.1350,109135000
RUN,2016,2016-12-31,104.0380,104038000
RUN,2015,2015-12-31,101.2730,101273000
RUN,2014,2014-12-31,79.2680,79268000
RUN,2013,2013-12-31,10.0000,10000000
MLCO,2022,2022-12-31,462.2402,462240200
MLCO,2021,2021-12-31,476.1960,476196000
MLCO,2020,2020-12-31,476.9693,476969300
MLCO,2019,2019-12-31,481.3428,481342800
MLCO,2018,2018-12-31,468.0682,468068200
MLCO,2017,2017-12-31,494.0101,494010100
MLCO,2016,2016-12-31,491.2002,491200200
MLCO,2015,2015-12-31,539.3143,539314300
MLCO,2014,2014-12-31,549.3519,549351900
MLCO,2013,2013-12-31,555.3279,555327900
MLCO,2012,2012-12-31,553.4210,553421000
MLCO,2011,2011-12-31,547.7019,547701900
MLCO,2010,2010-12-31,532.8073,532807300.00000006
MLCO,2009,2009-12-31,531.7253,531725299.99999994
MLCO,2008,2008-12-31,440.8375,440837500
MLCO,2007,2007-12-31,440.3130,440313000
MLCO,2006,2006-12-31,401.9783,401978300
MLCO,2005,2005-12-31,522.9452,522945200
WWE,2022,2022-12-31,88.2120,88212000
WWE,2021,2021-12-31,83.7000,83700000
WWE,2020,2020-12-31,83.7000,83700000
WWE,2019,2019-12-31,88.3000,88300000
WWE,2018,2018-12-31,90.2000,90200000
WWE,2017,2017-12-31,79.4000,79400000
WWE,2016,2016-12-31,77.8000,77800000
WWE,2015,2015-12-31,75.9000,75900000
WWE,2014,2014-12-31,75.5000,75500000
WWE,2013,2013-12-31,75.5000,75500000
WWE,2012,2012-12-31,75.1000,75100000
WWE,2011,2011-12-31,74.8150,74815000
WWE,2010,2010-12-31,75.7270,75727000
WWE,2009,2009-12-31,75.2190,75219000
WWE,2008,2008-12-31,73.8990,73899000
WWE,2007,2007-12-31,73.0200,73020000
WWE,2006,2006-12-31,71.5960,71596000
WWE,2005,2005-12-31,70.4290,70429000
WWE,2004,2004-12-31,69.3900,69390000
WWE,2003,2003-12-31,68.7679,68767900
WWE,2002,2002-12-31,70.4071,70407100
WWE,2001,2001-12-31,72.8324,72832400
WWE,2000,2000-12-31,72.9355,72935500
WWE,1999,1999-12-31,69.6552,69655200
GXO,2022,2022-12-31,119.0650,119065000
GXO,2021,2021-12-31,115.6950,115695000
GXO,2020,2020-12-31,114.6021,114602100
GXO,2019,2019-12-31,115.0000,115000000
ITCI,2022,2022-12-31,94.5168,94516800
ITCI,2021,2021-12-31,81.4757,81475700
ITCI,2020,2020-12-31,80.2938,80293800
ITCI,2019,2019-12-31,55.2763,55276300
ITCI,2018,2018-12-31,54.7506,54750600
ITCI,2017,2017-12-31,54.4071,54407100
ITCI,2016,2016-12-31,43.2722,43272200
ITCI,2015,2015-12-31,43.0521,43052100
ITCI,2014,2014-12-31,29.4313,29431300
ITCI,2013,2013-12-31,26.4759,26475900
ITCI,2012,2012-12-31,6.0000,6000000
FUTU,2022,2022-12-31,142.2639,142263900
FUTU,2021,2021-12-31,155.0641,155064100
FUTU,2020,2020-12-31,139.0271,139027100
FUTU,2019,2019-12-31,125.9486,125948600
FUTU,2018,2018-12-31,97.7101,97710100
FUTU,2017,2017-12-31,97.7101,97710100
OLED,2022,2022-12-31,47.4669,47466900
OLED,2021,2021-12-31,47.3875,47387500
OLED,2020,2020-12-31,47.2987,47298700
OLED,2019,2019-12-31,47.0318,47031800
OLED,2018,2018-12-31,46.9178,46917800
OLED,2017,2017-12-31,46.8264,46826400
OLED,2016,2016-12-31,47.0383,47038300
OLED,2015,2015-12-31,46.8645,46864500
OLED,2014,2014-12-31,46.3509,46350900
OLED,2013,2013-12-31,46.5318,46531800
OLED,2012,2012-12-31,45.8234,45823400
OLED,2011,2011-12-31,45.7491,45749100
OLED,2010,2010-12-31,38.8960,38896000
OLED,2009,2009-12-31,37.0295,37029500
OLED,2008,2008-12-31,36.3000,36300000
OLED,2007,2007-12-31,35.7706,35770600
OLED,2006,2006-12-31,31.5231,31523100
OLED,2005,2005-12-31,30.0304,30030400
OLED,2004,2004-12-31,28.0293,28029300
OLED,2003,2003-12-31,24.6883,24688300
OLED,2002,2002-12-31,21.5435,21543500
OLED,2001,2001-12-31,18.4353,18435300
OLED,2000,2000-12-31,16.4303,16430299.999999998
OLED,1999,1999-12-31,15.0271,15027100
OLED,1998,1998-12-31,10.0000,10000000
OLED,1997,1997-12-31,10.0000,10000000
OLED,1996,1996-12-31,8.5714,8571400
OLED,1995,1995-12-31,8.0000,8000000
MGY,2022,2022-12-31,189.0740,189074000
MGY,2021,2021-12-31,181.4110,181411000
MGY,2020,2020-12-31,169.3260,169326000
MGY,2019,2019-12-31,171.6470,171647000
MGY,2018,2018-12-31,158.9980,158998000
MGY,2017,2017-12-31,81.2500,81250000
LHCG,2022,2022-12-31,30.7060,30706000
LHCG,2021,2021-12-31,31.3170,31317000
LHCG,2020,2020-12-31,31.1210,31121000
LHCG,2019,2019-12-31,31.2700,31270000
LHCG,2018,2018-12-31,31.1421,31142100
LHCG,2017,2017-12-31,18.0433,18043300
LHCG,2016,2016-12-31,17.7641,17764100
LHCG,2015,2015-12-31,17.6475,17647500
LHCG,2014,2014-12-31,17.4194,17419400
LHCG,2013,2013-12-31,17.2285,17228500
LHCG,2012,2012-12-31,17.1559,17155900
LHCG,2011,2011-12-31,18.3338,18333800
LHCG,2010,2010-12-31,18.2158,18215800
LHCG,2009,2009-12-31,18.0416,18041600
LHCG,2008,2008-12-31,17.9242,17924200
LHCG,2007,2007-12-31,17.8001,17800100
LHCG,2006,2006-12-31,17.7484,17748400
LHCG,2005,2005-12-31,16.5578,16557800
LHCG,2004,2004-12-31,12.0852,12085200
BLD,2022,2022-12-31,32.2798,32279800
BLD,2021,2021-12-31,33.1172,33117199.999999996
BLD,2020,2020-12-31,33.1891,33189100.000000004
BLD,2019,2019-12-31,33.8869,33886900
BLD,2018,2018-12-31,35.0125,35012500
BLD,2017,2017-12-31,35.7721,35772100
BLD,2016,2016-12-31,37.6441,37644100
BLD,2015,2015-12-31,37.8991,37899100
BLD,2014,2014-12-31,38.1000,38100000
BLD,2013,2013-12-31,38.0000,38000000
EXPO,2022,2022-12-31,52.0080,52008000
EXPO,2021,2021-12-31,53.3120,53312000
EXPO,2020,2020-12-31,53.2090,53209000
EXPO,2019,2019-12-31,54.0020,54002000
EXPO,2018,2018-12-31,54.3020,54302000
EXPO,2017,2017-12-31,53.9260,53926000
EXPO,2016,2016-12-31,54.3700,54370000
EXPO,2015,2015-12-31,54.5360,54536000
EXPO,2014,2014-12-31,55.2960,55296000
EXPO,2013,2013-12-31,55.9720,55972000
EXPO,2012,2012-12-31,56.7840,56784000
EXPO,2011,2011-12-31,58.2160,58216000
EXPO,2010,2010-12-31,60.2120,60212000
EXPO,2009,2009-12-31,60.1120,60112000
EXPO,2008,2008-12-31,62.8360,62836000
EXPO,2007,2007-12-31,64.6520,64652000
EXPO,2006,2006-12-31,67.3480,67348000
EXPO,2005,2005-12-31,70.6000,70600000
EXPO,2004,2004-12-31,69.1600,69160000
EXPO,2003,2003-12-31,63.8880,63888000
EXPO,2002,2002-12-31,60.6480,60648000
EXPO,2001,2001-12-31,57.1840,57184000
EXPO,2000,2000-12-31,56.8320,56832000
EXPO,1999,1999-12-31,52.1739,52173900
EXPO,1998,1998-12-31,60.0000,60000000
EXPO,1997,1997-12-31,58.6667,58666700
EXPO,1996,1996-12-31,50.0000,50000000
EXPO,1995,1995-12-31,53.3333,53333300
EXPO,1994,1994-12-31,60.0000,60000000
EXPO,1993,1993-12-31,65.4545,65454499.99999999
EXPO,1992,1992-12-31,64.0000,64000000
EXPO,1991,1991-12-31,64.7619,64761900
EXPO,1990,1990-12-31,65.4545,65454499.99999999
EXPO,1989,1989-12-31,23.9000,23900000
ASAI,2022,2022-12-31,270.3496,270349600
ASAI,2021,2021-12-31,269.2999,269299900
ASAI,2020,2020-12-31,268.3516,268351600.00000003
ASAI,2019,2019-12-31,268.3516,268351600.00000003
FSK,2022,2022-12-31,283.1755,283175500
FSK,2021,2021-12-31,285.1249,285124900
FSK,2020,2020-12-31,123.7560,123756000
FSK,2019,2019-12-31,129.3858,129385799.99999999
FSK,2018,2018-12-31,59.8738,59873800
FSK,2017,2017-12-31,61.4197,61419700
FSK,2016,2016-12-31,60.8721,60872100
FSK,2015,2015-12-31,60.5569,60556900
FSK,2014,2014-12-31,59.8872,59887200
FSK,2013,2013-12-31,65.0878,65087800
FSK,2012,2012-12-31,65.0878,65087800
FSK,2011,2011-12-31,65.0878,65087800
FSK,2010,2010-12-31,65.0878,65087800
FSK,2009,2009-12-31,1.0000,1000000
HXL,2022,2022-12-31,85.1000,85100000
HXL,2021,2021-12-31,84.8000,84800000
HXL,2020,2020-12-31,83.8000,83800000
HXL,2019,2019-12-31,85.2000,85200000
HXL,2018,2018-12-31,86.9000,86900000
HXL,2017,2017-12-31,91.5000,91500000
HXL,2016,2016-12-31,93.3000,93300000
HXL,2015,2015-12-31,95.8000,95800000
HXL,2014,2014-12-31,97.5000,97500000
HXL,2013,2013-12-31,101.9000,101900000
HXL,2012,2012-12-31,102.2000,102200000
HXL,2011,2011-12-31,99.8000,99800000
HXL,2010,2010-12-31,98.2000,98200000
HXL,2009,2009-12-31,97.3000,97300000
HXL,2008,2008-12-31,96.8000,96800000
HXL,2007,2007-12-31,96.1000,96100000
HXL,2006,2006-12-31,94.0000,94000000
HXL,2005,2005-12-31,92.9000,92900000
HXL,2004,2004-12-31,53.9000,53900000
HXL,2003,2003-12-31,38.9000,38900000
HXL,2002,2002-12-31,38.5000,38500000
HXL,2001,2001-12-31,38.2000,38200000
HXL,2000,2000-12-31,37.2000,37200000
HXL,1999,1999-12-31,36.6000,36600000
HXL,1998,1998-12-31,37.1429,37142900
HXL,1997,1997-12-31,47.5000,47500000
HXL,1996,1996-12-31,45.2000,45200000
HXL,1995,1995-12-31,18.1000,18100000
HXL,1994,1994-12-31,7.3000,7300000
HXL,1993,1993-12-31,7.3342,7334200
HXL,1992,1992-12-31,7.1429,7142900
HXL,1991,1991-12-31,7.0588,7058800
HXL,1990,1990-12-31,6.0000,6000000
HXL,1989,1989-12-31,6.9450,6945000
HXL,1988,1988-12-31,6.8570,6857000
HXL,1987,1987-12-31,6.7640,6764000
HXL,1986,1986-12-31,6.0450,6045000
HXL,1985,1985-12-31,5.1330,5133000
FFIN,2022,2022-12-31,143.1261,143126100
FFIN,2021,2021-12-31,143.2515,143251500
FFIN,2020,2020-12-31,142.6441,142644100
FFIN,2019,2019-12-31,136.5393,136539300
FFIN,2018,2018-12-31,136.1912,136191200
FFIN,2017,2017-12-31,132.8577,132857700
FFIN,2016,2016-12-31,132.6142,132614200.00000001
FFIN,2015,2015-12-31,132.2102,132210199.99999999
FFIN,2014,2014-12-31,128.6336,128633600
FFIN,2013,2013-12-31,127.8816,127881600
FFIN,2012,2012-12-31,126.1236,126123600
FFIN,2011,2011-12-31,125.8668,125866800
FFIN,2010,2010-12-31,125.7023,125702300
FFIN,2009,2009-12-31,125.0098,125009800
FFIN,2008,2008-12-31,124.8101,124810100
FFIN,2007,2007-12-31,125.3489,125348900
FFIN,2006,2006-12-31,125.0445,125044500
FFIN,2005,2005-12-31,124.2929,124292900
FFIN,2004,2004-12-31,123.2988,123298800
FFIN,2003,2003-12-31,124.2174,124217400
FFIN,2002,2002-12-31,153.6251,153625100
FFIN,2001,2001-12-31,123.9159,123915900
FFIN,2000,2000-12-31,123.3024,123302400
FFIN,1999,1999-12-31,124.0137,124013700
FFIN,1998,1998-12-31,124.4594,124459400
FFIN,1997,1997-12-31,119.0976,119097600
FFIN,1996,1996-12-31,115.6355,115635500
FFIN,1995,1995-12-31,114.9232,114923200
FFIN,1994,1994-12-31,107.5750,107575000
FFIN,1993,1993-12-31,458.3650,458365000
FLR,2022,2022-12-31,172.0000,172000000
FLR,2021,2021-12-31,141.4120,141412000
FLR,2020,2020-12-31,140.5980,140598000
FLR,2019,2019-12-31,140.2620,140262000
FLR,2018,2018-12-31,139.7760,139776000
FLR,2017,2017-12-31,141.0000,141000000
FLR,2016,2016-12-31,141.1000,141100000
FLR,2015,2015-12-31,140.9000,140900000
FLR,2014,2014-12-31,147.7310,147731000
FLR,2013,2013-12-31,160.2130,160213000
FLR,2012,2012-12-31,162.4080,162408000
FLR,2011,2011-12-31,168.8520,168852000
FLR,2010,2010-12-31,175.8190,175819000
FLR,2009,2009-12-31,178.1630,178163000
FLR,2008,2008-12-31,180.3170,180317000
FLR,2007,2007-12-31,175.6980,175698000
FLR,2006,2006-12-31,173.9280,173928000
FLR,2005,2005-12-31,171.8240,171824000
FLR,2004,2004-12-31,167.3960,167396000
FLR,2003,2003-12-31,161.8360,161836000
FLR,2002,2002-12-31,158.5340,158534000
FLR,2001,2001-12-31,158.3640,158364000
FLR,2000,2000-12-31,169.6000,169600000
RYN,2022,2022-12-31,150.2329,150232900
RYN,2021,2021-12-31,148.0794,148079400
RYN,2020,2020-12-31,141.3589,141358900
RYN,2019,2019-12-31,129.4365,129436500
RYN,2018,2018-12-31,129.7364,129736400
RYN,2017,2017-12-31,129.1933,129193300
RYN,2016,2016-12-31,122.9004,122900400
RYN,2015,2015-12-31,123.3001,123300100
RYN,2014,2014-12-31,128.3025,128302500.00000001
RYN,2013,2013-12-31,128.9498,128949800.00000001
RYN,2012,2012-12-31,128.9657,128965700
RYN,2011,2011-12-31,122.3524,122352400
RYN,2010,2010-12-31,121.4200,121420000
RYN,2009,2009-12-31,119.6123,119612300
RYN,2008,2008-12-31,118.2105,118210500
RYN,2007,2007-12-31,116.9740,116974000
RYN,2006,2006-12-31,116.9333,116933300
RYN,2005,2005-12-31,112.7613,112761300
RYN,2004,2004-12-31,112.3663,112366300
RYN,2003,2003-12-31,111.0809,111080900
RYN,2002,2002-12-31,109.9815,109981500
RYN,2001,2001-12-31,110.7694,110769400
RYN,2000,2000-12-31,109.0734,109073400
RYN,1999,1999-12-31,109.3148,109314800
RYN,1998,1998-12-31,93.7548,93754800
RYN,1997,1997-12-31,95.4541,95454100
RYN,1996,1996-12-31,100.2081,100208100
RYN,1995,1995-12-31,101.4489,101448900
RYN,1994,1994-12-31,266.6854,266685400.00000003
RYN,1993,1993-12-31,59.0035,59003500
CIVI,2022,2022-12-31,85.5540,85554000
CIVI,2021,2021-12-31,66.5430,66543000.00000001
CIVI,2020,2020-12-31,21.0120,21012000
CIVI,2019,2019-12-31,21.0000,21000000
CIVI,2018,2018-12-31,36.3787,36378700
CIVI,2017,2017-12-31,71.0000,71000000
CIVI,2016,2016-12-31,49.0000,49000000
CIVI,2015,2015-12-31,48.0000,48000000
UFPI,2022,2022-12-31,60.1920,60192000
UFPI,2021,2021-12-31,62.4009,62400900
UFPI,2020,2020-12-31,61.7176,61717600
UFPI,2019,2019-12-31,61.8623,61862300
UFPI,2018,2018-12-31,61.0040,61004000
UFPI,2017,2017-12-31,61.0098,61009800
UFPI,2016,2016-12-31,61.0294,61029400
UFPI,2015,2015-12-31,60.9710,60971000
UFPI,2014,2014-12-31,60.7370,60737000
UFPI,2013,2013-12-31,59.9625,59962500
UFPI,2012,2012-12-31,57.8100,57810000
UFPI,2011,2011-12-31,59.1000,59100000
UFPI,2010,2010-12-31,57.9180,57918000
UFPI,2009,2009-12-31,58.5510,58551000
UFPI,2008,2008-12-31,57.5520,57552000
UFPI,2007,2007-12-31,56.9880,56988000
UFPI,2006,2006-12-31,58.2270,58227000
UFPI,2005,2005-12-31,57.8340,57834000
UFPI,2004,2004-12-31,56.9160,56916000
UFPI,2003,2003-12-31,56.1270,56127000
UFPI,2002,2002-12-31,54.7560,54756000
UFPI,2001,2001-12-31,57.0720,57072000
UFPI,2000,2000-12-31,60.7290,60729000
UFPI,1999,1999-12-31,61.5720,61572000
UFPI,1998,1998-12-31,64.8000,64800000
UFPI,1997,1997-12-31,54.0000,54000000
UFPI,1996,1996-12-31,49.5000,49500000
UFPI,1995,1995-12-31,55.7143,55714300
UFPI,1994,1994-12-31,52.5000,52500000
UFPI,1993,1993-12-31,51.4286,51428600
EXP,2022,2022-12-31,37.3669,37366900
EXP,2021,2021-12-31,40.4580,40458000
EXP,2020,2020-12-31,41.8346,41834600
EXP,2019,2019-12-31,41.3143,41314300
EXP,2018,2018-12-31,46.4960,46496000
EXP,2017,2017-12-31,48.7578,48757800
EXP,2016,2016-12-31,48.2977,48297700
EXP,2015,2015-12-31,49.7700,49770000
EXP,2014,2014-12-31,50.4111,50411100
EXP,2013,2013-12-31,50.1630,50163000
EXP,2012,2012-12-31,49.2495,49249500
EXP,2011,2011-12-31,44.3960,44396000
EXP,2010,2010-12-31,44.1991,44199100
EXP,2009,2009-12-31,44.0928,44092800
EXP,2008,2008-12-31,43.8268,43826800
EXP,2007,2007-12-31,44.5961,44596100
EXP,2006,2006-12-31,49.0114,49011400
EXP,2005,2005-12-31,53.2385,53238500
EXP,2004,2004-12-31,55.5875,55587500
EXP,2003,2003-12-31,56.5455,56545500
EXP,2002,2002-12-31,55.3467,55346700
EXP,2001,2001-12-31,55.3604,55360400
EXP,2000,2000-12-31,55.1607,55160700
EXP,1999,1999-12-31,57.2791,57279100
EXP,1998,1998-12-31,61.5767,61576700
EXP,1997,1997-12-31,66.0661,66066100.00000001
EXP,1996,1996-12-31,65.9483,65948300
EXP,1995,1995-12-31,69.8373,69837300
EXP,1994,1994-12-31,68.4685,68468500
EXP,1993,1993-12-31,70.9801,70980100
GIL,2022,2022-12-31,182.1429,182142900
GIL,2021,2021-12-31,194.7600,194760000
GIL,2020,2020-12-31,198.4030,198403000
GIL,2019,2019-12-31,203.2000,203200000
GIL,2018,2018-12-31,205.3517,205351700
GIL,2017,2017-12-31,219.7960,219796000
GIL,2016,2016-12-31,232.1594,232159400
GIL,2015,2015-12-31,241.5000,241500000
GIL,2014,2014-12-31,243.8520,243852000
GIL,2013,2013-12-31,246.0920,246092000
GIL,2012,2012-12-31,244.9820,244982000
GIL,2011,2011-12-31,242.8680,242868000
GIL,2010,2010-12-31,244.3220,244322000
GIL,2009,2009-12-31,243.5240,243524000
GIL,2008,2008-12-31,242.8160,242816000
GIL,2007,2007-12-31,243.3120,243312000
GIL,2006,2006-12-31,242.8960,242896000
GIL,2005,2005-12-31,242.2360,242236000
GIL,2004,2004-12-31,239.0800,239080000
GIL,2003,2003-12-31,238.3360,238336000
GIL,2002,2002-12-31,236.8000,236800000
GIL,2001,2001-12-31,232.7840,232784000
GIL,2000,2000-12-31,224.8868,224886800
GIL,1999,1999-12-31,233.1009,233100900
GIL,1998,1998-12-31,161.2488,161248800
GIL,1997,1997-12-31,106.2896,106289600
GIL,1996,1996-12-31,130.5168,130516799.99999999
WTS,2022,2022-12-31,33.5000,33500000
WTS,2021,2021-12-31,33.9000,33900000
WTS,2020,2020-12-31,33.9000,33900000
WTS,2019,2019-12-31,34.1000,34100000
WTS,2018,2018-12-31,34.3000,34300000
WTS,2017,2017-12-31,34.4000,34400000
WTS,2016,2016-12-31,34.5000,34500000
WTS,2015,2015-12-31,34.7000,34700000
WTS,2014,2014-12-31,35.3000,35300000
WTS,2013,2013-12-31,35.6000,35600000
WTS,2012,2012-12-31,35.5000,35500000
WTS,2011,2011-12-31,37.0000,37000000
WTS,2010,2010-12-31,37.7000,37700000
WTS,2009,2009-12-31,37.3000,37300000
WTS,2008,2008-12-31,37.0000,37000000
WTS,2007,2007-12-31,37.1000,37100000
WTS,2006,2006-12-31,38.9810,38981000
WTS,2005,2005-12-31,32.8230,32823000
WTS,2004,2004-12-31,33.0320,33031999.999999996
WTS,2003,2003-12-31,32.5490,32549000
WTS,2002,2002-12-31,27.2640,27264000
WTS,2001,2001-12-31,26.9430,26943000
WTS,2000,2000-12-31,26.8190,26819000
WTS,1999,1999-12-31,27.5000,27500000
WTS,1998,1998-12-31,26.6667,26666700
